order_id,stage,time_sec,wait_sec,svc_sec,idle_sec,time_diff
530,waiter,13497.83,0.00,17.07,214.74,0.00
531,waiter,13497.99,0.00,6.11,212.08,0.00
532,barista,13504.09,0.00,78.27,24.00,0.00
533,barista,13514.89,0.00,37.04,109.99,0.00
534,waiter,13746.17,0.00,180.29,231.28,0.00
535,waiter,13779.78,0.00,2.50,275.69,0.00
536,waiter,13781.83,0.00,58.30,838.03,0.00
537,barista,13782.28,0.00,63.71,199.92,0.00
538,waiter,13786.55,0.00,153.03,4.27,0.00
539,waiter,13788.86,0.00,157.25,901.45,0.00
540,waiter,13797.15,0.00,104.68,3843.31,0.00
541,waiter,13813.93,0.00,38.00,13813.93,0.00
542,barista,13840.12,0.00,91.90,288.18,0.00
543,waiter,13845.20,0.00,66.87,5.08,0.00
544,barista,13851.93,0.00,42.33,5.94,0.00
545,barista,13896.33,0.00,21.65,2.08,0.00
546,barista,13900.83,0.00,72.07,455.32,0.00
547,barista,13901.83,0.00,80.34,4441.01,0.00
548,barista,13917.99,5.91,167.92,0.00,5.91
549,barista,13932.02,5.56,122.11,0.00,5.56
550,waiter,13936.18,7.16,112.89,9.72,7.16
551,waiter,13936.18,0.00,55.19,24.11,0.00
552,barista,13972.91,33.32,96.09,0.00,33.32
553,barista,13982.17,36.06,167.04,0.00,36.06
554,waiter,13985.03,0.00,57.28,45.45,0.00
555,barista,14054.12,62.75,61.11,0.00,62.75
556,barista,14068.99,69.93,61.84,0.00,69.93
557,barista,14085.91,47.78,97.59,0.00,47.78
558,barista,14115.24,72.92,13.39,0.00,72.92
559,barista,14128.62,79.55,13.31,0.00,79.55
560,waiter,14130.53,70.39,1.62,81.46,70.39
561,barista,14130.83,41.96,102.54,0.00,41.96
562,waiter,14132.16,37.38,41.38,0.00,37.38
563,waiter,14132.16,1.62,77.11,89.84,1.62
564,barista,14141.93,9.78,36.93,0.00,9.78
565,barista,14153.67,0.00,502.63,4.46,0.00
566,barista,14178.86,5.32,25.35,0.00,5.32
567,barista,14200.84,0.00,54.64,17.34,0.00
568,barista,14209.26,0.00,101.68,5.05,0.00
569,barista,14284.21,0.00,31.79,28.74,0.00
570,barista,14328.75,0.00,30.37,12.75,0.00
571,waiter,14361.92,0.00,26.53,188.39,0.00
572,barista,14388.46,0.00,5.53,29.34,0.00
573,barista,14434.23,0.00,51.75,40.25,0.00
574,waiter,14538.32,0.00,256.72,149.86,0.00
575,barista,14607.41,0.00,25.44,121.42,0.00
576,waiter,14627.93,0.00,15.67,418.67,0.00
577,barista,14643.60,0.00,20.53,10.76,0.00
578,barista,14795.04,0.00,28.38,130.90,0.00
579,waiter,14803.09,0.00,5.15,8.06,0.00
580,barista,14808.24,0.00,110.22,497.30,0.00
581,barista,14907.94,0.00,51.05,84.53,0.00
582,barista,15005.72,0.00,107.60,46.72,0.00
583,waiter,15040.24,0.00,182.39,231.99,0.00
584,barista,15074.46,0.00,15.37,155.99,0.00
585,waiter,15159.58,0.00,5.77,515.98,0.00
586,barista,15165.35,0.00,23.37,52.04,0.00
587,waiter,15171.82,0.00,73.22,6.46,0.00
588,waiter,15216.14,0.00,56.43,1224.77,0.00
589,barista,15222.62,0.00,5.05,33.90,0.00
590,waiter,15233.39,0.00,39.37,10.77,0.00
591,barista,15245.03,0.00,6.94,17.36,0.00
592,barista,15272.57,0.00,158.83,20.60,0.00
593,barista,15272.76,0.00,7.73,182.93,0.00
594,waiter,15280.56,0.00,92.10,7.80,0.00
595,waiter,15318.64,0.00,35.75,73.61,0.00
596,waiter,15338.09,0.00,6.00,65.52,0.00
597,barista,15344.09,0.00,78.78,63.60,0.00
598,barista,15354.39,0.00,47.38,1121.02,0.00
599,barista,15361.88,0.00,48.22,705.58,0.00
600,waiter,15371.95,0.00,72.74,17.56,0.00
601,barista,15401.77,29.11,135.10,0.00,29.11
602,waiter,15409.81,37.04,9.26,37.15,37.04
603,barista,15410.11,0.30,146.98,0.00,0.30
604,barista,15422.87,3.80,76.58,0.00,3.80
605,waiter,15431.40,8.89,104.35,12.33,8.89
606,barista,15444.69,0.00,83.51,13.30,0.00
607,waiter,15480.65,0.00,66.87,35.96,0.00
608,barista,15535.75,0.00,17.76,7.55,0.00
609,barista,15547.52,0.00,13.60,48.07,0.00
610,waiter,15570.49,0.00,21.52,34.74,0.00
611,barista,15580.96,0.00,51.50,27.46,0.00
612,barista,15592.01,0.00,222.47,30.89,0.00
613,barista,15616.06,0.00,74.70,79.19,0.00
614,barista,15649.97,0.00,4.49,17.51,0.00
615,barista,15670.53,0.00,213.34,16.07,0.00
616,waiter,15680.13,0.00,155.85,88.11,0.00
617,waiter,15706.54,0.00,35.60,159.01,0.00
618,waiter,15714.76,0.00,212.89,370.67,0.00
619,barista,15742.14,0.00,3.15,51.38,0.00
620,waiter,15753.99,0.00,38.07,11.85,0.00
621,barista,15792.06,0.00,18.96,46.77,0.00
622,barista,15835.98,0.00,28.43,21.50,0.00
623,waiter,15924.31,0.00,50.98,88.33,0.00
624,barista,15927.66,0.00,14.06,43.78,0.00
625,waiter,15962.33,0.00,99.20,170.27,0.00
626,barista,15975.29,0.00,48.36,33.57,0.00
627,barista,16023.79,0.00,14.25,0.14,0.00
628,barista,16061.52,0.00,113.30,23.48,0.00
629,barista,16194.04,0.00,1.87,19.22,0.00
630,waiter,16209.31,0.00,120.15,234.02,0.00
631,waiter,16221.83,0.00,7.54,160.30,0.00
632,barista,16229.37,0.00,101.32,33.45,0.00
633,barista,16279.96,0.00,79.56,415.54,0.00
634,barista,16329.46,0.00,68.77,518.45,0.00
635,waiter,16364.17,0.00,6.55,34.71,0.00
636,barista,16370.72,0.00,95.26,40.03,0.00
637,waiter,16375.99,0.00,46.18,5.27,0.00
638,barista,16422.17,0.00,66.19,62.66,0.00
639,waiter,16476.38,0.00,188.87,54.21,0.00
640,barista,16505.53,0.00,36.56,39.56,0.00
641,barista,16558.37,0.00,127.61,16.29,0.00
642,barista,16660.93,0.00,0.59,172.57,0.00
643,barista,16665.26,0.00,35.90,3.74,0.00
644,barista,16688.41,0.00,1.16,2.42,0.00
645,waiter,16699.91,0.00,45.97,34.65,0.00
646,waiter,16707.94,0.00,120.23,478.57,0.00
647,waiter,16723.89,0.00,106.49,796.24,0.00
648,waiter,16737.45,0.00,22.96,2791.35,0.00
649,barista,16745.88,0.00,18.28,56.31,0.00
650,barista,16760.41,0.00,5.28,59.25,0.00
651,barista,16828.17,0.00,122.60,64.02,0.00
652,barista,16830.38,0.00,9.17,64.68,0.00
653,waiter,16888.65,0.00,22.02,142.77,0.00
654,waiter,16900.56,0.00,11.37,72.38,0.00
655,barista,16910.67,0.00,131.65,71.11,0.00
656,barista,16911.92,0.00,30.47,513.69,0.00
657,waiter,16928.52,0.00,29.00,17.85,0.00
658,barista,16934.25,0.00,22.15,1377.17,0.00
659,barista,16957.52,0.00,93.05,6.75,0.00
660,barista,16969.62,0.00,165.04,27.23,0.00
661,barista,17036.57,0.00,65.84,80.17,0.00
662,waiter,17077.24,0.00,30.04,119.72,0.00
663,barista,17106.81,0.00,45.43,56.24,0.00
664,barista,17107.28,0.00,20.25,64.97,0.00
665,barista,17142.95,0.00,115.56,15.42,0.00
666,waiter,17159.86,0.00,1.75,52.57,0.00
667,barista,17161.60,0.00,3.04,9.36,0.00
668,barista,17237.73,0.00,149.36,73.09,0.00
669,waiter,17244.27,0.00,64.68,82.66,0.00
670,waiter,17287.44,0.00,62.22,375.52,0.00
671,barista,17308.95,0.00,108.37,50.44,0.00
672,barista,17349.66,0.00,56.21,214.99,0.00
673,waiter,17385.62,0.00,84.31,76.67,0.00
674,barista,17455.93,0.00,6.63,68.83,0.00
675,barista,17469.92,0.00,22.66,7.37,0.00
676,waiter,17606.82,0.00,195.45,136.90,0.00
677,waiter,17609.00,0.00,37.87,259.34,0.00
678,barista,17646.87,0.00,49.53,154.29,0.00
679,waiter,17777.35,0.00,0.13,130.48,0.00
680,barista,17777.48,0.00,13.22,81.08,0.00
681,barista,17802.27,0.00,106.03,11.57,0.00
682,waiter,17854.47,0.00,5.25,52.20,0.00
683,barista,17857.18,0.00,19.15,439.87,0.00
684,barista,17859.71,0.00,116.07,453.84,0.00
685,barista,17968.72,0.00,161.31,60.42,0.00
686,waiter,17988.52,0.00,23.21,128.81,0.00
