order_id,stage,time_sec,wait_sec,svc_sec,idle_sec,time_diff
530,waiter,13435.05,0.00,11.51,74.17,0.00
531,waiter,13444.87,0.00,140.26,343.75,0.00
532,barista,13446.56,0.00,200.81,904.88,0.00
533,waiter,13514.89,0.00,12.12,68.33,0.00
534,barista,13527.01,0.00,161.01,66.93,0.00
535,barista,13531.69,0.00,71.07,62.49,0.00
536,waiter,13533.02,0.00,9.64,6.02,0.00
537,barista,13542.66,0.00,13.94,2674.44,0.00
538,waiter,13566.30,0.00,10.89,23.64,0.00
539,barista,13571.20,0.00,209.83,14.60,0.00
540,barista,13602.76,31.21,48.58,0.00,31.21
541,barista,13647.37,70.19,4.11,0.00,70.19
542,barista,13651.34,66.22,84.90,0.00,66.22
543,waiter,13651.48,15.32,2.02,74.29,15.32
544,barista,13651.48,13.78,21.05,0.00,13.78
545,barista,13672.52,28.72,41.34,0.00,28.72
546,barista,13688.02,34.53,164.10,0.00,34.53
547,barista,13713.86,40.88,6.66,0.00,40.88
548,waiter,13737.04,0.00,0.25,83.54,0.00
549,barista,13737.29,0.00,46.20,1.05,0.00
550,waiter,13747.04,0.00,13.81,9.75,0.00
551,barista,13755.74,0.00,53.69,35.21,0.00
552,waiter,13757.88,0.00,247.25,172.76,0.00
553,barista,13781.03,20.18,39.48,0.00,20.18
554,waiter,13816.31,0.00,11.46,55.46,0.00
555,waiter,13818.66,0.00,92.49,1019.09,0.00
556,barista,13827.77,0.00,28.27,44.28,0.00
557,waiter,13852.26,0.00,164.83,24.49,0.00
558,barista,13911.15,0.00,146.60,59.03,0.00
559,waiter,13940.73,0.00,63.53,29.58,0.00
560,waiter,13969.74,0.00,31.05,1132.48,0.00
561,barista,14000.79,0.00,78.38,144.75,0.00
562,barista,14004.26,0.00,64.66,194.84,0.00
563,barista,14005.13,0.00,1.16,184.63,0.00
564,waiter,14006.89,0.00,89.24,1.75,0.00
565,barista,14017.09,0.00,154.82,10.80,0.00
566,barista,14057.76,25.29,23.42,0.00,25.29
567,waiter,14062.41,11.00,13.15,45.32,11.00
568,waiter,14062.41,0.00,77.96,58.15,0.00
569,waiter,14070.19,0.00,42.85,69.40,0.00
570,barista,14075.56,0.00,154.25,6.65,0.00
571,barista,14096.13,0.00,12.92,14.95,0.00
572,barista,14113.04,0.00,10.10,3.99,0.00
573,barista,14128.45,0.00,68.37,5.32,0.00
574,barista,14136.38,0.00,12.05,57.20,0.00
575,barista,14148.43,8.05,29.50,0.00,8.05
576,waiter,14182.72,0.00,5.02,107.16,0.00
577,barista,14187.74,0.00,49.08,9.81,0.00
578,barista,14218.07,0.00,50.37,21.24,0.00
579,barista,14382.04,0.00,22.46,113.61,0.00
580,waiter,14397.92,0.00,172.10,210.18,0.00
581,waiter,14438.03,0.00,44.67,341.90,0.00
582,barista,14482.70,0.00,22.59,78.20,0.00
583,barista,14570.03,0.00,81.29,64.74,0.00
584,barista,14625.82,0.00,41.97,389.00,0.00
585,barista,14809.48,0.00,33.40,158.16,0.00
586,waiter,14824.58,0.00,114.40,254.55,0.00
587,waiter,14848.99,0.00,82.64,366.29,0.00
588,barista,14931.64,0.00,151.39,88.76,0.00
589,barista,14938.98,0.00,94.26,271.19,0.00
590,barista,14955.09,0.00,48.29,725.28,0.00
591,barista,14991.88,0.00,18.19,819.97,0.00
592,barista,15003.38,0.12,16.30,0.00,0.12
593,barista,15023.98,0.00,30.18,4.31,0.00
594,barista,15076.33,0.00,44.05,43.09,0.00
595,waiter,15117.06,0.00,0.81,178.08,0.00
596,barista,15117.87,0.00,27.87,34.85,0.00
597,waiter,15141.92,0.00,5.28,24.05,0.00
598,barista,15147.20,0.00,82.93,1.45,0.00
599,waiter,15168.43,0.00,52.00,21.24,0.00
600,barista,15172.99,0.00,38.05,52.60,0.00
601,waiter,15195.27,0.00,64.21,263.64,0.00
602,waiter,15213.94,0.00,25.95,1073.57,0.00
603,waiter,15215.81,0.00,30.66,1102.77,0.00
604,barista,15220.43,0.00,9.30,9.39,0.00
605,waiter,15225.46,0.00,52.84,5.03,0.00
606,barista,15239.88,0.00,7.41,9.76,0.00
607,barista,15242.75,0.00,32.33,13.02,0.00
608,barista,15246.46,0.00,2.65,192.30,0.00
609,barista,15259.48,0.00,120.07,12.18,0.00
610,waiter,15262.24,0.00,14.85,2.76,0.00
611,barista,15277.08,0.00,80.87,2.00,0.00
612,barista,15278.30,0.00,8.25,29.19,0.00
613,barista,15311.69,0.00,76.22,25.14,0.00
614,waiter,15443.92,0.00,8.13,165.62,0.00
615,barista,15452.05,0.00,10.24,72.50,0.00
616,waiter,15535.90,0.00,138.21,83.85,0.00
617,waiter,15537.77,0.00,67.60,260.68,0.00
618,barista,15556.11,0.00,195.71,93.83,0.00
619,barista,15576.47,0.00,52.59,218.51,0.00
620,barista,15605.37,0.00,13.81,217.46,0.00
621,waiter,15648.93,0.00,45.37,43.56,0.00
622,waiter,15665.08,0.00,179.70,425.19,0.00
623,barista,15674.11,0.00,118.02,45.05,0.00
624,barista,15694.30,0.00,0.12,75.12,0.00
625,waiter,15801.26,0.00,64.04,127.15,0.00
626,barista,15844.78,0.00,48.08,92.96,0.00
627,waiter,15852.96,0.00,108.61,158.66,0.00
628,barista,15865.29,0.00,33.18,73.16,0.00
629,waiter,15889.59,0.00,38.78,24.29,0.00
630,barista,15928.37,0.00,25.66,35.51,0.00
631,waiter,15954.43,0.00,27.65,26.06,0.00
632,barista,15961.58,0.00,179.24,7.55,0.00
633,barista,15982.08,0.00,10.08,83.61,0.00
634,waiter,16013.55,0.00,110.67,31.47,0.00
635,waiter,16070.42,0.00,6.37,108.85,0.00
636,barista,16075.70,0.00,97.54,83.54,0.00
637,barista,16076.79,0.00,34.99,382.37,0.00
638,barista,16124.22,0.00,74.46,12.44,0.00
639,waiter,16165.41,0.00,41.23,41.20,0.00
640,barista,16206.64,0.00,26.74,65.82,0.00
641,waiter,16271.01,0.00,71.72,64.37,0.00
642,waiter,16311.57,0.00,148.85,234.79,0.00
643,waiter,16314.80,0.00,81.28,470.02,0.00
644,waiter,16331.29,0.00,3.91,1084.83,0.00
645,barista,16335.21,0.00,263.57,101.83,0.00
646,barista,16342.73,0.00,58.40,169.49,0.00
647,waiter,16359.34,0.00,50.81,16.61,0.00
648,waiter,16371.06,0.00,21.66,35.86,0.00
649,barista,16392.72,0.00,71.78,194.05,0.00
650,barista,16396.09,0.00,61.52,1386.02,0.00
651,barista,16408.92,0.00,17.54,7.79,0.00
652,barista,16426.46,16.32,39.52,0.00,16.32
653,barista,16457.60,17.99,26.05,0.00,17.99
654,barista,16464.50,4.08,10.90,0.00,4.08
655,waiter,16471.74,0.00,45.87,61.60,0.00
656,waiter,16512.47,0.00,10.15,52.04,0.00
657,waiter,16512.73,0.00,11.46,116.64,0.00
658,barista,16517.61,0.00,12.59,51.62,0.00
659,barista,16522.62,0.00,23.49,47.21,0.00
660,barista,16524.19,0.00,19.41,40.54,0.00
661,waiter,16623.98,0.00,40.87,106.37,0.00
662,barista,16664.85,0.00,33.33,66.08,0.00
663,waiter,16670.32,0.00,102.67,5.47,0.00
664,waiter,16698.88,0.00,383.13,176.26,0.00
665,barista,16772.99,0.00,73.49,74.81,0.00
666,waiter,16806.50,0.00,149.08,33.51,0.00
667,waiter,16940.65,0.00,52.74,416.46,0.00
668,barista,16955.58,0.00,47.84,109.09,0.00
669,waiter,16955.67,0.00,111.28,0.09,0.00
670,barista,16993.39,0.00,11.24,463.19,0.00
671,barista,17066.95,0.00,28.54,63.53,0.00
672,barista,17082.01,0.00,109.03,77.38,0.00
673,waiter,17230.71,0.00,114.82,163.76,0.00
674,waiter,17317.34,0.00,11.01,235.34,0.00
675,barista,17328.35,0.00,162.23,232.87,0.00
676,barista,17345.53,0.00,78.66,154.50,0.00
677,waiter,17374.59,0.00,10.99,29.06,0.00
678,barista,17385.58,0.00,19.67,839.47,0.00
679,waiter,17429.31,0.00,1.67,43.72,0.00
680,barista,17430.98,0.00,6.41,6.79,0.00
681,waiter,17454.47,0.00,19.66,23.50,0.00
682,barista,17474.14,0.00,91.26,36.75,0.00
683,waiter,17478.98,0.00,90.29,4.84,0.00
684,waiter,17504.44,0.00,34.37,176.08,0.00
685,barista,17538.81,0.00,93.59,48.22,0.00
686,barista,17569.27,0.00,120.57,3.87,0.00
687,waiter,17589.99,0.00,146.92,20.72,0.00
688,waiter,17606.16,0.00,91.34,67.36,0.00
689,waiter,17624.23,0.00,59.77,630.84,0.00
690,waiter,17635.15,0.00,45.85,1242.42,0.00
691,waiter,17647.61,0.00,12.64,17647.61,0.00
692,waiter,17650.86,0.00,56.03,17650.86,0.00
693,barista,17660.24,0.00,58.71,27.84,0.00
694,waiter,17670.72,0.00,71.72,10.48,0.00
695,barista,17681.00,0.00,65.07,275.74,0.00
696,barista,17684.00,0.00,194.20,1140.39,0.00
697,barista,17697.50,0.00,14.58,7.66,0.00
698,barista,17712.08,5.19,65.74,0.00,5.19
699,barista,17736.91,0.00,93.40,17.95,0.00
700,waiter,17739.34,0.00,38.06,2.43,0.00
701,barista,17746.07,3.63,25.25,0.00,3.63
702,barista,17777.40,0.00,125.71,6.07,0.00
703,barista,17782.68,0.00,71.04,4.86,0.00
704,barista,17830.31,18.99,1.85,0.00,18.99
705,waiter,17833.75,0.00,42.90,56.35,0.00
706,waiter,17840.10,0.00,31.37,142.60,0.00
707,barista,17871.47,0.00,206.56,39.31,0.00
708,barista,17876.65,0.00,287.21,22.92,0.00
709,barista,17897.01,0.00,71.20,18.82,0.00
710,barista,17935.55,0.00,3.82,32.44,0.00
711,waiter,17941.14,0.00,29.03,64.49,0.00
712,barista,17970.17,0.00,70.23,30.80,0.00
713,waiter,17997.86,0.00,61.52,27.69,0.00
